waveform	Dev0/Ai0	Dev0/Ai1	Dev0/Ai2	Dev0/Ai3	Dev0/Ai6	Dev0/Ai8	Dev0/Ai9	Dev0/Ai10	Dev0/Ai11	Dev0/Ai13	Dev0/Ai14	[11]	[12]	[13]	[14]
t0	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	01.01.1904  01:00:00,000000	01.01.1904  01:00:00,000000	01.01.1904  01:00:00,000000	01.01.1904  01:00:00,000000
delta t	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	1,000000	1,000000	1,000000	1,000000

time	Dev0/Ai0	Dev0/Ai1	Dev0/Ai2	Dev0/Ai3	Dev0/Ai6	Dev0/Ai8	Dev0/Ai9	Dev0/Ai10	Dev0/Ai11	Dev0/Ai13	Dev0/Ai14	Y[11]	Y[12]	Y[13]	Y[14]
14.06.2018  16:27:45,992552	-9,123369E-1	8,503853E-1	9,010453E-1	-1,755245E+0	5,000000E+0	-3,364614E-2	6,515602E-2	4,335088E-1	3,602655E-1	1,530480E-1	2,212558E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,992652	-9,184405E-1	8,656443E-1	9,489586E-1	-1,764706E+0	5,000000E+0	-2,540627E-2	6,332494E-2	4,051270E-1	3,468376E-1	1,557946E-1	2,212558E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,992752	-9,242390E-1	8,751049E-1	9,654383E-1	-1,766232E+0	5,000000E+0	-2,906844E-2	5,386435E-2	3,767453E-1	3,767453E-1	1,533532E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,992852	-9,364462E-1	8,863966E-1	9,721523E-1	-1,765927E+0	5,000000E+0	-2,906844E-2	7,034409E-2	3,453117E-1	3,868162E-1	1,524376E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,992952	-9,449912E-1	8,900588E-1	1,009079E+0	-1,765011E+0	2,365148E-3	-2,189670E-2	7,034409E-2	3,230335E-1	3,733883E-1	1,560998E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,993052	-9,449912E-1	8,964675E-1	1,021592E+0	-1,762875E+0	3,585870E-3	-2,342260E-2	7,003891E-2	2,925155E-1	4,026856E-1	1,548791E-1	1,602197E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,993152	-9,538414E-1	9,004349E-1	1,032883E+0	-1,754025E+0	1,907378E-3	-3,303578E-2	7,339589E-2	2,592508E-1	4,087892E-1	1,551843E-1	-3,814755E-4	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,993252	-9,596399E-1	8,967727E-1	1,055772E+0	-1,752193E+0	5,000000E+0	-2,357519E-2	5,813687E-2	2,351415E-1	3,953612E-1	1,597620E-1	1,449607E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,993352	-9,620813E-1	9,040970E-1	1,071031E+0	-1,752193E+0	5,000000E+0	-2,861067E-2	6,363012E-2	2,058442E-1	4,228275E-1	1,594568E-1	2,365148E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,993452	-9,593347E-1	9,098955E-1	1,085069E+0	-1,778134E+0	5,000000E+0	-2,616922E-2	6,454566E-2	1,756313E-1	4,295415E-1	1,597620E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,993552	-9,669642E-1	9,132525E-1	1,095750E+0	-1,740291E+0	5,000000E+0	-6,332494E-3	6,759746E-2	1,481651E-1	4,179446E-1	1,594568E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,993652	-9,678798E-1	9,144732E-1	1,113756E+0	-1,731441E+0	2,212558E-3	-2,708476E-2	7,217517E-2	1,225299E-1	4,429694E-1	1,600671E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,993752	-9,709316E-1	9,205768E-1	1,129625E+0	-1,725032E+0	1,602197E-3	-2,510109E-2	7,705806E-2	9,353781E-2	4,478523E-1	1,570153E-1	9,918364E-4	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,993852	-9,748989E-1	9,132525E-1	1,138781E+0	-1,717708E+0	2,670329E-3	-2,800030E-2	6,240940E-2	6,149386E-2	4,512093E-1	1,597620E-1	2,822919E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,993952	-9,755093E-1	9,266804E-1	1,158312E+0	-1,713436E+0	5,000000E+0	-2,754254E-2	6,759746E-2	3,311208E-2	4,603647E-1	1,625086E-1	1,144427E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,994052	-9,700160E-1	9,227130E-1	1,169909E+0	-1,776303E+0	5,000000E+0	-2,723735E-2	6,698710E-2	7,782101E-3	4,664683E-1	1,600671E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,994152	-9,748989E-1	9,208820E-1	1,184558E+0	-1,694209E+0	5,000000E+0	-2,281224E-2	6,515602E-2	-1,998932E-2	4,716564E-1	1,594568E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,994252	-9,819180E-1	9,321737E-1	1,194629E+0	-1,685359E+0	5,000000E+0	-3,166247E-2	7,034409E-2	-4,776074E-2	4,789807E-1	1,625086E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,994352	-9,764248E-1	9,266804E-1	1,208667E+0	-1,677424E+0	2,517739E-3	-2,708476E-2	7,095445E-2	-7,522698E-2	4,844739E-1	1,585412E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,994452	-9,895476E-1	9,294270E-1	1,214771E+0	-1,669490E+0	1,449607E-3	-2,403296E-2	7,034409E-2	-1,020829E-1	4,747082E-1	1,585412E-1	2,365148E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,994552	-9,846647E-1	9,251545E-1	1,231861E+0	-1,659724E+0	1,907378E-3	-3,532464E-2	7,003891E-2	-1,484703E-1	4,939345E-1	1,594568E-1	2,365148E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,994652	-9,736782E-1	9,233234E-1	1,244068E+0	-1,647211E+0	5,000000E+0	-2,067597E-2	6,149386E-2	-1,576257E-1	5,000381E-1	1,560998E-1	1,602197E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,994752	-9,819180E-1	9,260700E-1	1,238880E+0	-1,637141E+0	5,000000E+0	-2,662699E-2	6,973373E-2	-1,853971E-1	5,049210E-1	1,551843E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,994852	-9,770352E-1	9,285115E-1	1,262684E+0	-1,625544E+0	5,000000E+0	-1,930266E-2	7,248035E-2	-2,168307E-1	5,094987E-1	1,551843E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,994952	-9,727626E-1	9,227130E-1	1,278859E+0	-1,615778E+0	5,000000E+0	-2,708476E-2	6,820783E-2	-2,388037E-1	5,146868E-1	1,518273E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,995052	-9,861906E-1	9,279011E-1	1,289235E+0	-1,674067E+0	1,602197E-3	-2,723735E-2	7,125963E-2	-2,732891E-1	4,991226E-1	1,506065E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,995152	-9,703212E-1	9,187457E-1	1,295033E+0	-1,591669E+0	1,449607E-3	-2,983139E-2	6,637675E-2	-3,025864E-1	5,244526E-1	1,527428E-1	3,128099E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,995252	-9,703212E-1	9,159991E-1	1,305714E+0	-1,579156E+0	2,670329E-3	-2,037079E-2	5,630579E-2	-3,227283E-1	5,287251E-1	1,527428E-1	1,449607E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,995352	-9,782559E-1	9,187457E-1	1,310292E+0	-1,566644E+0	5,000000E+0	-2,479591E-2	7,553216E-2	-3,617914E-1	5,311666E-1	1,506065E-1	1,602197E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,995452	-9,712368E-1	9,178302E-1	1,321279E+0	-1,551690E+0	5,000000E+0	-2,342260E-2	7,492179E-2	-3,767453E-1	5,363546E-1	1,509117E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,995552	-9,748989E-1	9,169146E-1	1,305714E+0	-1,496758E+0	5,000000E+0	-2,967880E-2	6,912337E-2	-4,048218E-1	5,415427E-1	1,518273E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,995652	-9,721523E-1	9,181353E-1	1,343862E+0	-1,525444E+0	5,000000E+0	-3,303578E-2	6,851301E-2	-4,292363E-1	5,448996E-1	1,533532E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,995752	-9,617761E-1	9,138628E-1	1,346609E+0	-1,506828E+0	2,975509E-3	-1,380941E-2	6,851301E-2	-4,597543E-1	5,485618E-1	1,548791E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,995852	-9,642176E-1	9,071488E-1	1,323720E+0	-1,475090E+0	2,365148E-3	-2,174411E-2	6,576639E-2	-4,841688E-1	5,500877E-1	1,548791E-1	2,059968E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,995952	-9,602503E-1	9,132525E-1	1,361257E+0	-1,478447E+0	2,822919E-3	-2,357519E-2	6,546120E-2	-5,091935E-1	5,568017E-1	1,533532E-1	5,226215E-2	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,996052	-9,614710E-1	9,022660E-1	1,367361E+0	-1,465629E+0	5,000000E+0	-2,265965E-2	6,240940E-2	-5,314717E-1	5,589380E-1	1,545739E-1	2,670329E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,996152	-9,581140E-1	9,065385E-1	1,325856E+0	-1,464103E+0	5,000000E+0	-2,952621E-2	6,515602E-2	-5,607691E-1	5,619898E-1	1,560998E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,996252	-9,541466E-1	9,019608E-1	1,385977E+0	-1,433280E+0	5,000000E+0	-3,150988E-2	7,431144E-2	-5,891508E-1	5,680934E-1	1,551843E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,996352	-9,434654E-1	8,921950E-1	1,388418E+0	-1,414664E+0	1,521706E+0	-2,388037E-2	6,057832E-2	-6,211948E-1	5,683986E-1	1,539635E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,996452	-9,443809E-1	8,982986E-1	1,396658E+0	-1,399710E+0	2,365148E-3	-2,769512E-2	6,515602E-2	-6,407263E-1	5,693141E-1	1,551843E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,996552	-9,361410E-1	8,876173E-1	1,401846E+0	-1,380179E+0	1,754788E-3	-2,143893E-2	6,088350E-2	-6,684977E-1	5,796902E-1	1,539635E-1	1,602197E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,996652	-9,401084E-1	8,769360E-1	1,408255E+0	-1,364309E+0	2,059968E-3	-2,861067E-2	5,935759E-2	-6,977951E-1	5,738918E-1	1,509117E-1	2,517739E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,996752	-9,413291E-1	8,781567E-1	1,359121E+0	-1,314260E+0	5,000000E+0	-3,028916E-2	6,485084E-2	-7,212940E-1	5,784695E-1	1,496910E-1	2,212558E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,996852	-9,291219E-1	8,729686E-1	1,418631E+0	-1,329213E+0	5,000000E+0	-2,662699E-2	6,759746E-2	-7,463188E-1	5,806058E-1	1,512169E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,996952	-9,242390E-1	8,717479E-1	1,421988E+0	-1,309072E+0	5,000000E+0	-2,235447E-2	5,142291E-2	-7,692073E-1	5,818265E-1	1,509117E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,997052	-9,126421E-1	8,674754E-1	1,377127E+0	-1,290761E+0	4,043641E-3	-2,738994E-2	6,179904E-2	-7,963684E-1	5,824369E-1	1,503014E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,997152	-9,077592E-1	8,531319E-1	1,426871E+0	-1,269093E+0	2,975509E-3	-2,281224E-2	6,088350E-2	-8,210880E-1	5,848783E-1	1,509117E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,997252	-9,129473E-1	8,506905E-1	1,432975E+0	-1,251392E+0	1,449607E-3	-2,540627E-2	6,820783E-2	-8,455024E-1	5,867094E-1	1,481651E-1	2,365148E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,997352	-9,025711E-1	8,455024E-1	1,391470E+0	-1,205005E+0	2,517739E-3	-2,220188E-2	6,363012E-2	-8,702220E-1	5,888457E-1	1,481651E-1	2,822919E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,997452	-8,925002E-1	8,326848E-1	1,437552E+0	-1,210193E+0	5,000000E+0	-2,830549E-2	5,996796E-2	-8,967727E-1	5,912871E-1	1,460288E-1	2,517739E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,997552	-8,827344E-1	8,357366E-1	1,444572E+0	-1,192187E+0	5,000000E+0	-2,693217E-2	5,722133E-2	-9,214923E-1	5,897612E-1	1,435874E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,997652	-8,769360E-1	8,323796E-1	1,403983E+0	-1,157397E+0	5,000000E+0	-2,311742E-2	5,630579E-2	-9,459068E-1	5,909819E-1	1,445029E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,997752	-8,720531E-1	8,189517E-1	1,443961E+0	-1,145495E+0	3,433280E-3	-1,747158E-2	5,111772E-2	-9,700160E-1	5,952544E-1	1,445029E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,997852	-8,741894E-1	8,122377E-1	1,450065E+0	-1,127794E+0	2,059968E-3	-3,227283E-2	5,752651E-2	-9,987030E-1	5,928130E-1	1,420615E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,997952	-8,564889E-1	8,003357E-1	1,447318E+0	-1,111315E+0	2,822919E-3	-2,220188E-2	6,179904E-2	-1,015793E+0	5,928130E-1	1,426719E-1	1,449607E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,998052	-8,561837E-1	7,960632E-1	1,454948E+0	-1,087816E+0	1,602197E-3	-2,845808E-2	5,508507E-2	-1,028000E+0	5,757229E-1	1,420615E-1	2,365148E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,998152	-8,445868E-1	7,945372E-1	1,445182E+0	-1,074388E+0	5,000000E+0	-4,280156E-2	5,355917E-2	-1,042039E+0	5,894560E-1	1,432822E-1	2,670329E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,998252	-8,177310E-1	7,899595E-1	1,410697E+0	-1,100023E+0	5,000000E+0	-6,401160E-2	5,783169E-2	-1,034409E+0	5,891508E-1	1,423667E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,998352	-7,884337E-1	7,908751E-1	1,441215E+0	-1,065232E+0	5,000000E+0	-8,644236E-2	4,867628E-2	-1,037461E+0	5,711452E-1	1,423667E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,998452	-7,563897E-1	7,896544E-1	1,440299E+0	-1,053941E+0	3,280690E-3	-1,390860E-1	5,508507E-2	-1,035935E+0	5,882353E-1	1,393149E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,998552	-7,038987E-1	7,811093E-1	1,438163E+0	-1,056382E+0	4,196231E-3	-1,841001E-1	5,630579E-2	-1,040513E+0	5,857939E-1	1,371786E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,998652	-6,532387E-1	7,829404E-1	1,432670E+0	-1,052415E+0	2,059968E-3	-2,504768E-1	5,722133E-2	-1,039292E+0	5,702296E-1	1,390097E-1	2,517739E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,998752	-5,763333E-1	7,835508E-1	1,431754E+0	-1,046311E+0	2,822919E-3	-3,098345E-1	5,935759E-2	-1,043870E+0	5,836576E-1	1,411460E-1	3,128099E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,998852	-5,024796E-1	7,780575E-1	1,412223E+0	-1,033799E+0	5,000000E+0	-3,853666E-1	5,111772E-2	-1,040818E+0	5,824369E-1	1,380941E-1	2,822919E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,998952	-4,274052E-1	7,872130E-1	1,421988E+0	-1,037156E+0	5,000000E+0	-4,740215E-1	5,539025E-2	-1,041428E+0	5,708400E-1	1,408408E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,999052	-3,343252E-1	7,832456E-1	1,424430E+0	-1,030137E+0	5,000000E+0	-5,643549E-1	4,715038E-2	-1,046311E+0	5,796902E-1	1,417563E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,999152	-2,366674E-1	7,667658E-1	1,410391E+0	-1,018234E+0	2,670329E-3	-6,668956E-1	4,745556E-2	-1,038376E+0	5,778592E-1	1,411460E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,999252	-1,380941E-1	7,762265E-1	1,414054E+0	-1,018234E+0	1,449607E-3	-7,729458E-1	5,722133E-2	-1,046921E+0	5,687038E-1	1,423667E-1	1,517510E-1	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,999352	-2,578775E-2	7,710384E-1	1,326467E+0	-8,284123E-1	2,059968E-3	-8,475624E-1	5,874724E-2	-1,160449E+0	5,476463E-1	1,396201E-1	2,059968E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,999452	-2,090486E-2	8,250553E-1	1,371023E+0	-7,750057E-1	2,212558E-3	-8,794537E-1	5,722133E-2	-1,255360E+0	5,656520E-1	1,383993E-1	3,280690E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,999552	-2,761883E-2	8,348211E-1	1,386893E+0	-7,490654E-1	5,000000E+0	-8,913558E-1	6,149386E-2	-1,276112E+0	5,629053E-1	1,390097E-1	2,212558E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,999652	-2,395666E-2	8,427558E-1	1,381399E+0	-7,209888E-1	5,000000E+0	-8,966964E-1	6,240940E-2	-1,291676E+0	5,589380E-1	1,396201E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,999752	-2,792401E-2	8,595407E-1	1,373159E+0	-6,892500E-1	5,000000E+0	-9,134814E-1	5,752651E-2	-1,322499E+0	5,610743E-1	1,377890E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,999852	-3,036545E-2	8,638132E-1	1,376211E+0	-6,675822E-1	2,212558E-3	-9,273670E-1	7,095445E-2	-1,344167E+0	5,586328E-1	1,362631E-1	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:45,999952	-2,639811E-2	8,613718E-1	1,374685E+0	-6,398108E-1	2,975509E-3	-9,198901E-1	6,546120E-2	-1,405509E+0	5,494774E-1	1,368734E-1	1,602197E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:46,000052	-2,212558E-2	8,702220E-1	1,365835E+0	-6,111238E-1	3,280690E-3	-9,308766E-1	5,722133E-2	-1,382315E+0	5,537499E-1	1,356527E-1	8,392462E-4	2,000000E+0	0,000000E+0	0,000000E+0	2,383333E+2
14.06.2018  16:27:46,192168	-2,487221E-2	-9,413291E-1	-1,445487E+0	-5,061418E-1	5,000000E+0	8,971542E-1	6,546120E-2	1,387198E+0	5,525292E-1	1,664759E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,192268	-2,975509E-2	-9,385824E-1	-1,426566E+0	-5,412375E-1	2,212558E-3	8,931869E-1	5,294881E-2	1,371939E+0	5,552758E-1	1,658656E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,192368	-3,128099E-2	-9,416342E-1	-1,415885E+0	-5,586328E-1	1,907378E-3	8,889143E-1	6,668193E-2	1,378042E+0	5,586328E-1	1,658656E-1	1,602197E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,192468	-3,311208E-2	-9,443809E-1	-1,397574E+0	-5,888457E-1	1,602197E-3	8,800641E-1	6,698710E-2	1,407340E+0	5,604638E-1	1,655604E-1	3,814755E-4	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,192568	-2,639811E-2	-9,355306E-1	-1,379568E+0	-6,205844E-1	5,000000E+0	8,805218E-1	6,912337E-2	1,388418E+0	5,650416E-1	1,661707E-1	1,907378E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,192668	-2,395666E-2	-9,388876E-1	-1,351797E+0	-6,352331E-1	5,000000E+0	8,771649E-1	5,996796E-2	1,396353E+0	5,677882E-1	1,676967E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,192768	-2,853437E-2	-9,181353E-1	-1,343862E+0	-6,669719E-1	5,000000E+0	8,716716E-1	5,844205E-2	1,425956E+0	5,687038E-1	1,676967E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,192868	-2,365148E-2	-9,263752E-1	-1,325551E+0	-6,984054E-1	5,000000E+0	8,699932E-1	6,210422E-2	1,410697E+0	5,732815E-1	1,640345E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,192968	-3,006027E-2	-9,211872E-1	-1,305104E+0	-7,154955E-1	2,365148E-3	8,640421E-1	5,691615E-2	1,411612E+0	5,748073E-1	1,670863E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,193068	-3,158617E-2	-9,108110E-1	-1,286793E+0	-7,466239E-1	1,602197E-3	8,506142E-1	6,790265E-2	1,430533E+0	5,751125E-1	1,655604E-1	1,754788E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,193168	-2,273594E-2	-9,175250E-1	-1,270924E+0	-7,731746E-1	2,822919E-3	8,597696E-1	6,332494E-2	1,421683E+0	5,803006E-1	1,655604E-1	2,212558E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,193268	-2,639811E-2	-9,068437E-1	-1,249561E+0	-7,917907E-1	5,000000E+0	8,548867E-1	6,637675E-2	1,424735E+0	5,818265E-1	1,637293E-1	9,918364E-4	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,193368	-2,395666E-2	-9,004349E-1	-1,233082E+0	-8,229191E-1	5,000000E+0	8,510720E-1	5,752651E-2	1,449149E+0	5,787747E-1	1,661707E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,193468	-2,822919E-2	-8,934157E-1	-1,215686E+0	-8,491645E-1	5,000000E+0	8,437476E-1	5,630579E-2	1,435111E+0	5,864042E-1	1,612879E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,193568	-1,815824E-2	-8,854811E-1	-1,193408E+0	-8,711376E-1	5,000000E+0	8,309301E-1	5,691615E-2	1,437247E+0	5,873197E-1	1,655604E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,193668	-3,097581E-2	-8,784619E-1	-1,174487E+0	-9,013504E-1	2,059968E-3	8,277256E-1	6,454566E-2	1,455253E+0	5,812162E-1	1,634241E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,193768	-2,273594E-2	-8,836499E-1	-1,152209E+0	-9,245442E-1	2,212558E-3	8,233005E-1	5,294881E-2	1,443961E+0	5,906767E-1	1,597620E-1	2,822919E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,193868	-2,304112E-2	-8,686961E-1	-1,136034E+0	-9,489586E-1	2,975509E-3	8,138399E-1	6,424049E-2	1,447929E+0	5,912871E-1	1,640345E-1	1,449607E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,193968	-2,059968E-2	-8,711376E-1	-1,114977E+0	-9,758145E-1	5,000000E+0	8,144503E-1	5,752651E-2	1,464103E+0	5,900664E-1	1,628138E-1	2,517739E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
