waveform	Dev0/Ai0	Dev0/Ai1	Dev0/Ai2	Dev0/Ai3	Dev0/Ai6	Dev0/Ai8	Dev0/Ai9	Dev0/Ai10	Dev0/Ai11	Dev0/Ai13	Dev0/Ai14	[11]	[12]	[13]	[14]
t0	22.06.2018  14:46:54,861446	22.06.2018  14:46:54,861446	22.06.2018  14:46:54,861446	22.06.2018  14:46:54,861446	22.06.2018  14:46:54,861446	22.06.2018  14:46:54,861446	22.06.2018  14:46:54,861446	22.06.2018  14:46:54,861446	22.06.2018  14:46:54,861446	22.06.2018  14:46:54,861446	22.06.2018  14:46:54,861446	01.01.1904  01:00:00,000000	01.01.1904  01:00:00,000000	01.01.1904  01:00:00,000000	01.01.1904  01:00:00,000000
delta t	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	1,000000	1,000000	1,000000	1,000000

time	Dev0/Ai0	Dev0/Ai1	Dev0/Ai2	Dev0/Ai3	Dev0/Ai6	Dev0/Ai8	Dev0/Ai9	Dev0/Ai10	Dev0/Ai11	Dev0/Ai13	Dev0/Ai14	Y[11]	Y[12]	Y[13]	Y[14]
22.06.2018  14:46:55,141546	-2,914473E-2	-3,067063E-2	-1,731746E+0	-1,979095E-1	5,340658E-4	-1,480125E-2	-1,541161E-2	1,317006E+0	5,644312E-1	4,592966E-2	9,918364E-4	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,141646	-3,494316E-2	-2,395666E-2	-1,740597E+0	-1,744106E-1	1,602197E-3	-2,761883E-2	-2,029450E-2	1,311513E+0	5,641260E-1	4,531930E-2	2,670329E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,141746	-2,700847E-2	-2,853437E-2	-1,756771E+0	-1,423667E-1	1,754788E-3	-2,700847E-2	-2,914473E-2	1,291676E+0	5,522240E-1	4,531930E-2	2,365148E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,141846	-3,952087E-2	-2,761883E-2	-1,756466E+0	-1,084916E-1	5,000000E+0	-3,402762E-2	-3,097581E-2	1,280079E+0	5,448996E-1	4,318303E-2	1,144427E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,141946	-2,273594E-2	-3,311208E-2	-1,771115E+0	-8,499275E-2	5,000000E+0	-2,365148E-2	-2,365148E-2	1,288624E+0	5,503929E-1	4,867628E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,142046	-2,182040E-2	-3,067063E-2	-1,778744E+0	-5,752651E-2	5,000000E+0	-1,678492E-3	-3,341726E-2	1,248341E+0	5,342184E-1	4,592966E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,142146	-2,670329E-2	-1,998932E-2	-1,787289E+0	-2,273594E-2	2,365148E-3	-3,128099E-2	-2,243076E-2	1,237964E+0	5,284199E-1	4,287785E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,142246	-2,670329E-2	-2,670329E-2	-1,797055E+0	1,983673E-3	1,907378E-3	-2,914473E-2	-2,487221E-2	1,237964E+0	5,311666E-1	4,837110E-2	4,196231E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,142346	-3,006027E-2	-2,273594E-2	-1,803159E+0	3,006027E-2	1,754788E-3	-2,609293E-2	-3,219654E-2	1,205310E+0	5,143816E-1	4,440375E-2	1,754788E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,142446	-3,067063E-2	-2,883955E-2	-1,807431E+0	6,942855E-2	5,000000E+0	-3,280690E-2	-2,639811E-2	1,199817E+0	5,079728E-1	4,470893E-2	2,212558E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,142546	-2,121004E-2	-3,677424E-2	-1,818418E+0	8,957046E-2	5,000000E+0	-2,121004E-2	-2,975509E-2	1,204700E+0	5,226215E-1	4,867628E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,142646	-2,517739E-2	-3,067063E-2	-1,837339E+0	1,194781E-1	5,000000E+0	-2,761883E-2	-2,822919E-2	1,160754E+0	4,930190E-1	4,440375E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,142746	-2,090486E-2	-2,548257E-2	-1,825742E+0	1,582361E-1	5,000000E+0	-2,243076E-2	-2,304112E-2	1,150072E+0	4,872206E-1	4,928664E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,142846	-2,182040E-2	-2,273594E-2	-1,837339E+0	1,750210E-1	1,602197E-3	-2,700847E-2	-2,121004E-2	1,161059E+0	5,064470E-1	5,050736E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,142946	-3,311208E-2	-2,609293E-2	-1,842832E+0	2,061494E-1	2,059968E-3	-3,128099E-2	-2,273594E-2	1,122606E+0	4,737926E-1	4,867628E-2	1,907378E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,143046	-3,128099E-2	-1,998932E-2	-1,855955E+0	2,256809E-1	3,738460E-3	-3,036545E-2	-2,853437E-2	1,098802E+0	4,643320E-1	4,959182E-2	3,128099E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,143146	-2,182040E-2	-3,250172E-2	-1,847105E+0	2,650492E-1	5,000000E+0	-2,304112E-2	-3,128099E-2	1,112230E+0	4,884413E-1	5,691615E-2	2,059968E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,143246	-2,639811E-2	-3,250172E-2	-1,851987E+0	2,955672E-1	5,000000E+0	-2,578775E-2	-2,365148E-2	1,061875E+0	4,478523E-1	5,600061E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,143346	-1,602197E-2	-2,975509E-2	-1,844358E+0	2,931258E-1	5,000000E+0	-2,059968E-2	-2,212558E-2	1,049973E+0	4,414435E-1	5,630579E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,143446	-2,700847E-2	-3,128099E-2	-1,858091E+0	3,541619E-1	1,602197E-3	-2,731365E-2	-2,822919E-2	1,080186E+0	4,670787E-1	5,600061E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,143546	-3,219654E-2	-2,121004E-2	-1,861753E+0	3,825437E-1	2,517739E-3	-2,578775E-2	-2,731365E-2	1,007858E+0	4,243534E-1	5,416953E-2	3,214313E-1	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,143646	-3,067063E-2	-2,365148E-2	-1,853819E+0	4,234379E-1	2,212558E-3	-2,517739E-2	-2,670329E-2	9,813077E-1	4,155032E-1	5,355917E-2	1,907378E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,143746	-2,243076E-2	-3,189136E-2	-1,860838E+0	4,386969E-1	1,297017E-3	-2,059968E-2	-3,341726E-2	1,004807E+0	4,167239E-1	5,722133E-2	1,602197E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,143846	-2,395666E-2	-2,792401E-2	-1,863279E+0	4,719616E-1	5,000000E+0	-2,700847E-2	-2,059968E-2	9,645228E-1	4,002441E-1	5,539025E-2	2,212558E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,143946	-2,121004E-2	-1,983673E-3	-1,856565E+0	4,887465E-1	5,000000E+0	-1,968414E-2	-1,968414E-2	9,391928E-1	3,889525E-1	5,264363E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,144046	-2,639811E-2	-3,097581E-2	-1,859007E+0	5,296407E-1	5,000000E+0	-2,731365E-2	-2,578775E-2	9,379721E-1	4,005493E-1	5,477989E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,144146	-3,006027E-2	-2,609293E-2	-1,864805E+0	5,537499E-1	2,517739E-3	-3,128099E-2	-2,395666E-2	9,098955E-1	3,727779E-1	5,386435E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,144246	-2,609293E-2	-2,944991E-2	-1,866636E+0	5,601587E-1	2,365148E-3	-3,128099E-2	-2,517739E-2	8,802930E-1	3,639277E-1	5,172808E-2	1,144427E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,144346	-2,304112E-2	-3,097581E-2	-1,863584E+0	6,135653E-1	1,754788E-3	-2,365148E-2	-3,067063E-2	9,205768E-1	3,855955E-1	5,325399E-2	2,059968E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,144446	-3,067063E-2	-2,639811E-2	-1,859922E+0	6,434730E-1	5,000000E+0	-2,731365E-2	-2,578775E-2	8,329900E-1	3,447013E-1	5,203326E-2	2,059968E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,144546	-2,059968E-2	-3,463798E-2	-1,846189E+0	6,819257E-1	5,000000E+0	-1,785306E-2	-2,426185E-2	8,189517E-1	3,355459E-1	4,959182E-2	2,975509E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,144646	-2,517739E-2	-3,250172E-2	-1,849241E+0	7,029831E-1	5,000000E+0	-2,853437E-2	-2,273594E-2	8,339055E-1	3,443961E-1	5,508507E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,144746	-3,585870E-2	-2,609293E-2	-1,850462E+0	7,289235E-1	5,000000E+0	-3,341726E-2	-1,937896E-2	7,725643E-1	3,172351E-1	5,325399E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,144846	-2,700847E-2	-2,029450E-2	-1,861143E+0	7,359426E-1	2,365148E-3	-2,456702E-2	-2,822919E-2	7,524224E-1	3,144884E-1	5,233844E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,144946	-2,212558E-2	-2,700847E-2	-1,817807E+0	7,866026E-1	2,212558E-3	-1,907378E-2	-3,677424E-2	7,954528E-1	3,511101E-1	5,477989E-2	1,449607E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,145046	-3,006027E-2	-2,944991E-2	-1,857481E+0	7,991150E-1	1,602197E-3	-2,853437E-2	-2,670329E-2	6,996261E-1	3,340200E-1	5,142291E-2	2,517739E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,145146	-1,998932E-2	-3,372244E-2	-1,864500E+0	8,174258E-1	5,000000E+0	-2,395666E-2	-1,480125E-2	6,675822E-1	3,410392E-1	4,989700E-2	2,059968E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,145246	-2,731365E-2	-2,731365E-2	-1,850156E+0	8,430610E-1	5,000000E+0	-2,212558E-2	-2,273594E-2	7,161059E-1	3,776608E-1	4,898146E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,145346	-3,677424E-2	-2,700847E-2	-1,861143E+0	8,598459E-1	5,000000E+0	-3,311208E-2	-2,243076E-2	6,050202E-1	3,608759E-1	5,355917E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,145446	-2,731365E-2	-2,822919E-2	-1,851377E+0	9,056230E-1	5,000000E+0	-2,243076E-2	-2,944991E-2	5,842680E-1	3,691157E-1	5,172808E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,145546	-2,304112E-2	-2,853437E-2	-1,868772E+0	8,973831E-1	1,144427E-3	-2,121004E-2	-3,280690E-2	6,334020E-1	4,014649E-1	5,508507E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,145646	-2,670329E-2	-2,395666E-2	-1,862974E+0	9,202716E-1	2,212558E-3	-2,304112E-2	-1,602197E-2	5,354391E-1	3,907835E-1	5,264363E-2	2,059968E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,145746	-2,029450E-2	-2,700847E-2	-1,855650E+0	9,401084E-1	1,449607E-3	-2,121004E-2	-2,548257E-2	4,917983E-1	3,950561E-1	5,203326E-2	1,602197E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,145846	-2,853437E-2	-2,639811E-2	-1,864195E+0	9,559777E-1	5,000000E+0	-2,578775E-2	-2,700847E-2	5,241474E-1	4,167239E-1	5,813687E-2	2,212558E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,145946	-3,219654E-2	-2,883955E-2	-1,861143E+0	9,764248E-1	5,000000E+0	-3,891050E-2	-1,663233E-2	4,512093E-1	4,164187E-1	5,905242E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,146046	-3,097581E-2	-3,006027E-2	-1,881590E+0	9,822232E-1	5,000000E+0	-2,792401E-2	-2,761883E-2	4,075685E-1	4,216068E-1	5,691615E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,146146	-2,365148E-2	-2,670329E-2	-1,855039E+0	1,009689E+0	1,449607E-3	-2,395666E-2	-2,121004E-2	4,505989E-1	4,463264E-1	6,118868E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,146246	-2,090486E-2	-2,426185E-2	-1,864195E+0	1,029831E+0	2,517739E-3	-2,670329E-2	-2,944991E-2	3,602655E-1	4,402228E-1	6,057832E-2	2,365148E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,146346	-1,998932E-2	-2,792401E-2	-1,863279E+0	1,047837E+0	1,602197E-3	-2,639811E-2	-2,639811E-2	3,227283E-1	4,444953E-1	6,027314E-2	1,144427E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,146446	-3,830015E-2	-3,067063E-2	-1,846799E+0	1,067063E+0	1,754788E-3	-3,006027E-2	-2,090486E-2	3,547723E-1	4,643320E-1	6,363012E-2	2,059968E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,146546	-3,158617E-2	-2,395666E-2	-1,846799E+0	1,081712E+0	5,000000E+0	-2,761883E-2	-2,121004E-2	2,742046E-1	4,621958E-1	6,210422E-2	2,822919E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,146646	-2,975509E-2	-3,128099E-2	-1,850156E+0	1,092393E+0	5,000000E+0	-2,304112E-2	-3,646906E-2	2,381933E-1	4,676890E-1	5,935759E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,146746	-2,151522E-2	-2,792401E-2	-1,843748E+0	1,113146E+0	5,000000E+0	-2,700847E-2	-3,128099E-2	2,800030E-1	4,924086E-1	6,057832E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,146846	-1,907378E-2	-2,639811E-2	-1,830930E+0	1,130541E+0	2,212558E-3	-2,151522E-2	-2,670329E-2	1,741054E-1	4,820325E-1	5,752651E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,146946	-1,632715E-2	-2,792401E-2	-1,806516E+0	1,196765E+0	2,212558E-3	-2,700847E-2	-2,609293E-2	1,533532E-1	4,878309E-1	5,661097E-2	2,059968E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,147046	-3,463798E-2	-2,365148E-2	-1,811399E+0	1,165942E+0	2,365148E-3	-2,761883E-2	-2,700847E-2	1,655604E-1	5,094987E-1	6,149386E-2	1,907378E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,147146	-2,914473E-2	-2,548257E-2	-1,817502E+0	1,172961E+0	5,000000E+0	-2,914473E-2	-2,609293E-2	9,719997E-2	5,033951E-1	5,935759E-2	2,975509E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,147246	-2,548257E-2	-3,006027E-2	-1,820249E+0	1,185168E+0	5,000000E+0	-2,548257E-2	-2,426185E-2	6,759746E-2	5,091935E-1	5,874724E-2	1,144427E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,147346	-2,761883E-2	-2,578775E-2	-1,800717E+0	1,204089E+0	5,000000E+0	-2,639811E-2	-2,639811E-2	3,524834E-2	5,180438E-1	5,844205E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,147446	-1,266499E-2	-2,090486E-2	-1,795224E+0	1,215686E+0	5,000000E+0	-2,182040E-2	-2,944991E-2	2,121004E-2	5,250629E-1	5,630579E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,147546	-2,426185E-2	-2,426185E-2	-1,762875E+0	1,285878E+0	1,907378E-3	-2,578775E-2	-2,914473E-2	-1,815824E-2	5,271992E-1	5,508507E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,147646	-3,280690E-2	-2,548257E-2	-1,782712E+0	1,245594E+0	-6,027314E-3	-6,179904E-2	-2,517739E-2	-8,392463E-3	5,452049E-1	5,630579E-2	1,449607E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,147746	-2,548257E-2	-3,097581E-2	-1,769589E+0	1,257191E+0	2,822919E-3	-3,555352E-2	-2,090486E-2	-7,278553E-2	5,375754E-1	5,844205E-2	1,144427E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,147846	-2,761883E-2	-2,975509E-2	-1,778134E+0	1,268177E+0	5,000000E+0	-1,907378E-2	-2,365148E-2	-1,026932E-1	5,458152E-1	5,569543E-2	3,433280E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,147946	-3,341726E-2	-2,304112E-2	-1,735409E+0	1,285573E+0	5,000000E+0	-2,792401E-2	-2,426185E-2	-1,011673E-1	5,564965E-1	5,661097E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,148046	-1,907378E-2	-2,853437E-2	-1,742733E+0	1,293813E+0	5,000000E+0	-2,273594E-2	-2,731365E-2	-1,680018E-1	5,561913E-1	5,416953E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,148146	-1,846342E-2	-3,036545E-2	-1,700923E+0	1,345998E+0	5,000000E+0	-1,968414E-2	-3,158617E-2	-1,884489E-1	5,604638E-1	5,386435E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,148246	-3,738460E-2	-2,365148E-2	-1,721065E+0	1,316701E+0	2,975509E-3	-3,067063E-2	-2,029450E-2	-1,881437E-1	5,751125E-1	5,569543E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,148346	-2,578775E-2	-2,578775E-2	-1,702754E+0	1,328603E+0	1,754788E-3	-2,792401E-2	-2,578775E-2	-2,363622E-1	5,717555E-1	5,996796E-2	-3,814755E-4	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,148446	-2,883955E-2	-2,731365E-2	-1,692073E+0	1,385977E+0	2,822919E-3	-2,517739E-2	-2,792401E-2	-2,714580E-1	5,763333E-1	5,844205E-2	2,365148E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,148546	-2,487221E-2	-2,273594E-2	-1,683528E+0	1,348440E+0	5,000000E+0	-2,700847E-2	-2,395666E-2	-2,729839E-1	5,870146E-1	6,179904E-2	2,670329E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,148646	-2,426185E-2	-3,280690E-2	-1,666438E+0	1,359426E+0	5,000000E+0	-1,968414E-2	-2,487221E-2	-3,382925E-1	5,845731E-1	6,118868E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,148746	-2,395666E-2	-2,273594E-2	-1,624628E+0	1,411002E+0	5,000000E+0	-2,456702E-2	-3,952087E-2	-3,559930E-1	5,903715E-1	5,935759E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,148846	-3,128099E-2	-2,029450E-2	-1,645075E+0	1,377432E+0	-7,629511E-5	-4,470893E-2	-2,151522E-2	-3,642328E-1	5,995269E-1	5,844205E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,148946	-2,883955E-2	-2,121004E-2	-1,624628E+0	1,385672E+0	2,059968E-3	-3,646906E-2	-2,243076E-2	-4,258793E-1	5,967804E-1	5,783169E-2	3,128099E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,149046	-2,212558E-2	-2,761883E-2	-1,581292E+0	1,429618E+0	1,297017E-3	-2,548257E-2	-1,998932E-2	-4,426642E-1	6,022736E-1	5,844205E-2	-1,144427E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,149146	-2,578775E-2	-2,944991E-2	-1,596857E+0	1,403983E+0	2,212558E-3	-3,219654E-2	-2,090486E-2	-4,490730E-1	6,086824E-1	5,600061E-2	5,569543E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,149246	-2,151522E-2	-4,562448E-2	-1,578546E+0	1,414359E+0	5,000000E+0	-2,365148E-2	-2,212558E-2	-5,101091E-1	6,080720E-1	5,813687E-2	2,212558E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,149346	-1,480125E-2	-3,219654E-2	-1,533684E+0	1,441520E+0	5,000000E+0	-2,822919E-2	-3,494316E-2	-5,241474E-1	6,132601E-1	6,057832E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,149446	-3,158617E-2	-2,487221E-2	-1,547723E+0	1,427482E+0	5,000000E+0	-3,097581E-2	-2,395666E-2	-5,400168E-1	6,196689E-1	5,966277E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,149546	-3,707942E-2	-4,043641E-2	-1,525139E+0	1,430533E+0	2,212558E-3	-3,067063E-2	-2,121004E-2	-5,891508E-1	6,169223E-1	6,118868E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,149646	-2,761883E-2	-2,426185E-2	-1,481193E+0	1,450065E+0	6,637675E-3	-2,792401E-2	-2,304112E-2	-6,120394E-1	6,218051E-1	6,057832E-2	1,754788E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,149746	-2,975509E-2	-2,609293E-2	-1,494621E+0	1,447623E+0	2,212558E-3	-2,395666E-2	-2,365148E-2	-6,288243E-1	6,288243E-1	6,179904E-2	2,670329E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,149846	-1,907378E-2	-3,006027E-2	-1,471733E+0	1,453727E+0	5,000000E+0	-2,456702E-2	-3,067063E-2	-6,694133E-1	6,269932E-1	6,088350E-2	3,128099E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,149946	-2,487221E-2	-2,914473E-2	-1,424735E+0	1,457389E+0	5,000000E+0	-3,524834E-2	-4,074159E-2	-6,861982E-1	6,321813E-1	6,057832E-2	2,365148E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,150046	-3,067063E-2	-2,029450E-2	-1,439078E+0	1,467155E+0	5,000000E+0	-2,914473E-2	-3,372244E-2	-7,179370E-1	6,376745E-1	5,844205E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,150146	-3,158617E-2	-2,304112E-2	-1,415579E+0	1,467460E+0	5,000000E+0	-2,395666E-2	-1,327535E-2	-7,487602E-1	6,340123E-1	5,661097E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,150246	-1,815824E-2	-1,968414E-2	-1,360647E+0	1,469596E+0	1,449607E-3	-2,243076E-2	-2,822919E-2	-7,722591E-1	6,382849E-1	5,996796E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,150346	-1,968414E-2	-1,846342E-2	-1,381399E+0	1,477226E+0	1,297017E-3	-2,731365E-2	-2,121004E-2	-7,991150E-1	6,437781E-1	5,386435E-2	2,975509E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,150446	-1,907378E-2	-3,280690E-2	-1,353017E+0	1,481498E+0	7,629511E-5	-2,273594E-2	-2,548257E-2	-8,308538E-1	6,425574E-1	4,989700E-2	6,942855E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,150546	-2,426185E-2	-1,602197E-2	-1,297475E+0	1,475395E+0	5,000000E+0	-2,639811E-2	-2,487221E-2	-8,531319E-1	6,404212E-1	5,355917E-2	6,027314E-3	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,150646	-2,151522E-2	-2,700847E-2	-1,313954E+0	1,490044E+0	5,000000E+0	-2,578775E-2	-2,609293E-2	-8,821241E-1	6,495765E-1	4,715038E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,150746	-2,487221E-2	-2,731365E-2	-1,289845E+0	1,491875E+0	5,000000E+0	-1,785306E-2	-2,761883E-2	-9,059281E-1	6,440833E-1	5,111772E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
22.06.2018  14:46:55,150846	-2,975509E-2	-1,571679E-2	-1,233082E+0	1,494316E+0	5,000000E+0	-2,517739E-2	-3,402762E-2	-9,306477E-1	6,486610E-1	4,867628E-2	5,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0	2,479167E+2
