waveform	Dev0/Ai6	Dev0/Ai14	[2]	[3]	[4]
t0	09.05.2018  17:14:25,326158	09.05.2018  17:14:25,326158	01.01.1904  01:00:00,000000	01.01.1904  01:00:00,000000	01.01.1904  01:00:00,000000
delta t	5,000000E-5	5,000000E-5	1,000000	1,000000	1,000000

time	Dev0/Ai6	Dev0/Ai14	Y[2]	Y[3]	Y[4]
09.05.2018  17:14:25,633174	2,517739E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633224	1,602197E-3	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633274	1,907378E-3	2,670329E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633324	2,517739E-3	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633374	5,000000E+0	1,754788E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633424	5,000000E+0	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633474	5,000000E+0	2,822919E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633524	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633574	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633624	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633674	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633724	2,365148E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633774	2,822919E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633824	2,365148E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633874	1,602197E-3	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633924	2,517739E-3	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,633974	1,602197E-3	1,754788E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634024	2,212558E-3	2,670329E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634074	5,000000E+0	1,449607E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634124	5,000000E+0	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634174	5,000000E+0	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634224	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634274	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634324	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634374	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634424	2,059968E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634474	1,754788E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634524	2,212558E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634574	1,449607E-3	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634624	1,602197E-3	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634674	2,517739E-3	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634724	5,000000E+0	1,449607E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634774	5,000000E+0	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634824	5,000000E+0	2,975509E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634874	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634924	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,634974	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635024	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635074	2,670329E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635124	2,365148E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635174	2,975509E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635224	1,907378E-3	1,449607E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635274	2,059968E-3	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635324	2,212558E-3	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635374	2,212558E-3	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635424	5,000000E+0	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635474	5,000000E+0	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635524	5,000000E+0	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635574	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635624	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635674	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635724	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635774	2,059968E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635824	1,449607E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635874	2,059968E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635924	2,212558E-3	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,635974	2,059968E-3	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636024	2,059968E-3	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636074	5,000000E+0	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636124	5,000000E+0	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636174	5,000000E+0	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636224	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636274	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636324	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636374	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636424	1,907378E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636474	1,754788E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636524	2,365148E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636574	2,212558E-3	1,754788E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636624	2,059968E-3	-7,629511E-5	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636674	1,907378E-3	3,128099E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636724	2,059968E-3	1,449607E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636774	5,000000E+0	2,670329E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636824	5,000000E+0	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636874	5,000000E+0	1,297017E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636924	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,636974	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637024	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637074	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637124	2,059968E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637174	2,212558E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637224	2,365148E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637274	1,449607E-3	2,517739E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637324	2,670329E-3	1,754788E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637374	1,602197E-3	3,280690E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637424	5,000000E+0	2,975509E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637474	5,000000E+0	1,297017E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637524	5,000000E+0	3,585870E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637574	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637624	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637674	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637724	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637774	2,212558E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637824	2,059968E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637874	2,059968E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637924	6,866560E-4	2,517739E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,637974	1,754788E-3	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638024	1,602197E-3	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638074	2,059968E-3	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638124	5,000000E+0	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638174	5,000000E+0	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638224	5,000000E+0	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638274	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638324	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638374	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638424	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638474	2,059968E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638524	3,814755E-4	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638574	2,975509E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638624	2,365148E-3	2,822919E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638674	1,907378E-3	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638724	9,918364E-4	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638774	5,000000E+0	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638824	5,000000E+0	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638874	5,000000E+0	3,891051E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638924	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,638974	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639024	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639074	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639124	2,975509E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639174	2,517739E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639224	1,602197E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639274	8,392462E-4	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639324	2,517739E-3	8,392462E-4	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639374	2,670329E-3	2,670329E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639424	2,212558E-3	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639474	5,000000E+0	3,814755E-4	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639524	5,000000E+0	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639574	5,000000E+0	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639624	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639674	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639724	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639774	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639824	2,059968E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639874	3,738460E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639924	2,212558E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,639974	2,059968E-3	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640024	2,517739E-3	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640074	1,297017E-3	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640124	5,000000E+0	2,517739E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640174	5,000000E+0	1,144427E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640224	5,000000E+0	2,517739E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640274	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640324	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640374	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640424	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640474	2,212558E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640524	1,907378E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640574	2,212558E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640624	2,517739E-3	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640674	1,754788E-3	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640724	1,754788E-3	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640774	2,365148E-3	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640824	5,000000E+0	1,602197E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640874	5,000000E+0	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640924	5,000000E+0	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,640974	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641024	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641074	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641124	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641174	2,365148E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641224	1,754788E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641274	1,602197E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641324	1,602197E-3	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641374	1,602197E-3	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641424	1,907378E-3	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641474	5,000000E+0	2,517739E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641524	5,000000E+0	1,907378E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641574	5,000000E+0	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641624	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641674	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641724	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641774	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641824	2,059968E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641874	1,754788E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641924	1,754788E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,641974	2,212558E-3	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642024	2,365148E-3	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642074	2,059968E-3	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642124	2,212558E-3	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642174	5,000000E+0	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642224	5,000000E+0	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642274	5,000000E+0	1,449607E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642324	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642374	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642424	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642474	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642524	9,918364E-4	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642574	2,365148E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642624	1,754788E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642674	1,449607E-3	1,449607E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642724	2,059968E-3	1,754788E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642774	2,059968E-3	2,517739E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642824	4,734798E+0	1,754788E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642874	5,000000E+0	1,754788E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642924	5,000000E+0	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,642974	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643024	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643074	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643124	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643174	2,517739E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643224	1,144427E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643274	2,059968E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643324	2,517739E-3	1,754788E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643374	1,754788E-3	2,517739E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643424	2,212558E-3	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643474	1,297017E-3	1,449607E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643524	5,000000E+0	2,822919E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643574	5,000000E+0	1,449607E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643624	5,000000E+0	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643674	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643724	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643774	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643824	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643874	2,059968E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643924	2,059968E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,643974	2,365148E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644024	1,754788E-3	1,297017E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644074	1,602197E-3	1,754788E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644124	2,365148E-3	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644174	1,907378E-3	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644224	5,000000E+0	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644274	5,000000E+0	7,629511E-5	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644324	5,000000E+0	3,875105E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644374	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644424	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644474	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644524	2,822919E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644574	2,212558E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644624	2,059968E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644674	2,059968E-3	3,814755E-4	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644724	1,754788E-3	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644774	1,297017E-3	2,059968E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644824	1,907378E-3	1,449607E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644874	5,000000E+0	5,340658E-4	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644924	5,000000E+0	2,365148E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,644974	5,000000E+0	2,670329E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,645024	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,645074	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,645124	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,645174	5,000000E+0	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,645224	2,517739E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,645274	1,907378E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,645324	1,754788E-3	5,000000E+0	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,645374	1,907378E-3	2,212558E-3	0,000000E+0	7,375000E+1	2,000000E+0
09.05.2018  17:14:25,645424	2,212558E-3	1,602197E-3	0,000000E+0	7,375000E+1	2,000000E+0
